0x8FF7B62D,00
0x3C61951F,Introduction.LectureInfo
0x1AEDBCDD,Introduction.LectureInfo.ConductedCount
0xC25A4571,Introduction.LectureInfo.IsCompleted
0x71C9C885,Introduction.LectureInfo.LectureIdValue
0x40F2EA31,Introduction.LectureInfo.PreparedTime
0xBA5F3AEC,IntroductionAlone
0x4B6B0BE4,IntroductionFirstDressUp
0xBEF767CA,IntroductionFirstFriend
0xFBB16BC9,IntroductionFirstHungry
0xE32650A2,IntroductionLecturePrepareTime
0x580FC8B1,IntroductionSecondHungry
0x7E3D1E46,Invalid
0x08541D23,Invalid_Billboard
0xB44A95B3,Inviting
0xD5516062,Invoke
0x1FB9379D,Iron
0xAB185A53,Irritate
0xE62CBE85,IsCameraReverseRotateY
0x2483EFE7,IsChecked
0xEDBCE213,IsChildInGame
0x0875E791,IsClothShopDialogShown
0x7B747C59,IsCompleted
0x7CC5CA74,IsCopy
0xC121B84A,IsEdit
0x9CDC5CD3,IsEmissionNightOnly
0xF2D54C08,IsEnableChildbirth
0x2250450C,IsFacePaintFront
0xA89A92C1,IsFight
0x62A35019,IsFinishedContentsAccident
0x76A4C055,IsFinishedContentsDream
0x7E46ECD5,IsFinishedContentsMinigame
0x64E277FE,IsFinishedPR
0x2188A7F5,IsFirstDemoDone
0xC377FC01,IsFoodShopDialogShown
0x8CAAEA75,IsGeneratedMiiEvent
0x5C6C9A35,IshiyakiBibinba
0x70C10367,Island
0xAC21E3C9,Island_10x10
0x67FA028A,Island_10x2
0x51BE1DB7,Island_10x6
0x1D1EF9C3,Island_2x4
0xC55119C4,Island_2x6
0x34537918,Island_4x10
0x4CE86EFA,Island_4x2
0x3CF16D6A,Island_4x4
0x619523FD,Island_4x6
0x0DEB1C69,Island_4x8
0x185618D5,Island_6x2
0xB7725D47,Island_6x4
0xCCB99B69,Island_6x6
0x911E80A3,Island_8x2
0xA7E75E85,Island_8x4
0x3AD4D097,Island_Beach_4x2
0x8FA8667B,Island_Beach_4x4
0x98282E74,Island_Beach_6x4
0xD22EDA4B,Island_Beach_Seaside_4x4
0x9D21B41A,Island_Beach_Seaside_6x4
0xB947C0E7,Island_J_2x2_6x2
0xD6063E80,Island_L_2x2_6x2
0xA755B4F3,Island_Special00
0x6CC894F1,Island-Facilities
0x5E19AE35,IslandBack
0x94F51C0E,IslandDeco
0x3DAA571C,IslandDevelopment
0x55CAC9DA,IslandEditEmitter
0xBAB8D3FB,IslandEntranceInfo
0xC6D06AC4,IslandInfo
0xF65092D3,IslandInfoDetail
0x36619CBB,IslandLevelFacility
0xEEFA52C3,IslandLevelUp
0x51861076,IslandMenu
0x305DC7FF,IslandName
0xC93BACEB,IslandNameRegionLanguageID
0x59319315,IslandStep
0x14B4D595,IslandType
0xA1686FCA,IslandWord
0xF0770725,IsLiberated
0x021AD706,IsLock
0x93FF3CD7,IsLoveGender
0x21D9319F,IsNeedShowNew
0x237F2F02,IsNew
0xA5EE24BA,IsNotifiedBloodTypeCouple
0x9DCD43FC,IsOwn
0xC11776DD,IsTopsIn
0x78C90CDD,IsUnlockedOtherRegion
0xDCEF9860,IsUnlockPlayerNickName
0xE7F3EA97,Item
0x7179C155,Item_Wrist_Both_Calc
0x569C1F07,ItemBirthdayCake
0x7E2505D3,ItemBirthdayCakePlayer
0x8F267765,ItemBungeeJoint
0xD0432C0B,ItemBungeeJumpStep
0x05A4033B,ItemCoin
0x5F407726,ItemCracker
0x524707B9,ItemCurtain
0x35F6A876,ItemDrinkCan
0x6BB3E147,ItemDrinkPlasticbottle
0x5D66EA08,ItemFulcrum
0xAC057D34,ItemGuitar
0x22F99C39,ItemInfo
0x5254B5E2,ItemKeyboard
0x14FD1204,ItemListPawnShop
0xF37EDE44,ItemListPlayer
0xF77D4C11,ItemListShopBuilding
0x9BB5B733,ItemListShopCloth
0x210F57B9,ItemListShopFood
0x350B8B82,ItemListShopGoods
0xDD403A99,ItemListShopInterior
0xB66C6D2A,ItemListTop
0x66A5BFC5,ItemMaracas
0xFD8B3FA6,ItemNew
0x51BC2BA1,ItemParty00_Demo_BalloonA
0x13A5EC46,ItemParty00_Demo_BalloonB
0x88C9EF71,ItemParty00_Demo_Ceiling
0xF910DD43,ItemParty00_Demo_Garland
0xD3429FE0,ItemParty00_Demo_ItemLeft
0x5CD624B1,ItemParty00_Demo_ItemRight
0x0168F45E,ItemParty00_Demo_TableMain
0x7138B906,ItemPercussion
0x052DE021,ItemPhysicsWall
0x3ABF0A9E,ItemRawId
0x9327600F,ItemShop
0xD08387BA,ItemShopDisplayItem
0xB3BDFA48,ItemSystem
0x6E2BCFBC,ItemType
0x98A82D6F,Jail00
0x3268C49F,JamonIberico
0x664E4939,Japan
0x7C07628A,Japanese00
0x1432D7B6,Japanese01
0xB56AB1BC,Japanese02
0x11266279,Japanese03
0x429C06BB,Japanese04
0xEE342F1D,Japanese05
0x60C6131E,JapaneseTea
0x149D69BE,Jelly
0x576035BA,Jellyfish
0xA281EA95,JewelleryBox
0x9DC9556F,Jikkuri
0x2C982394,Jizoface
0x896FB3D8,JoggingSet
0xC1BEB7B0,JoggingTogether
0x5B60FE5F,JoiningNegotiation
0xFCC3CAFC,JoiningWithNegotiationFailure
0x70FFB7FE,JoiningWithNegotiationSuccess
0x9A40771F,JoinMiiAll
0x45201EB3,JoinningNegotiation
0x6B060377,JomonPottery
0xD504D12E,JoyCon
0xF618046E,JPja
0x7C272E1C,Jungle
0x96F94C11,Jungle00
0x954533B5,JungleBirds
0x39A7806F,Jyajyamen
0x5991129A,KabiPan
0x6DA7CBF2,Kaki
0x136B6A07,Kakigori
0xC145573A,Kakuteki
0xD45D7592,Kamujyatan
0x9D0370D3,Kangaroo
0xD4AE68D8,Kanjyankejyan
0x73A4EE3A,KankokuReimen
0x80CD9B07,Karaage
0x5134367B,Karate
0x369225D4,KarateSet
0xA18A2D11,Karubonara
0xC33365E0,Kasutera
0x0A5C6157,Kasuziru
0x68EF289B,Katudon
0x740EFD00,Keep
0xB273C9EA,Kettle
0x91CC5916,Key
0xD273204A,Keyboard_Use
0x4F5C7391,KeyHash
0x45DF3FD9,KeyLimePie
0x8FC9BCF1,KhaoManGai
0x5891F788,Kicchiri
0x7F35C1A5,Kimuchi
0xEDC28D39,KimutiChahan
0x96EB6619,KimutiTige
0x9779357C,KimutiTijimi
0xFE7C6FC4,Kinematic
0xB84821B3,Kirakira
0x20B70822,Kissyu
0xAD841EBA,KitsuneUdon
0x1CAB1137,Kiwi
0x3FA27462,Knitting
0x2C490C24,KnittingSet
0x38AB31C1,Knob
0x354A0515,Know
0x7B311C8B,Konnyaku
0x03FDACFE,Korokke
0x67E1C484,Kotyujyan
0xDE8B3CEB,KouraiNinjin
0xFCB90028,KouraiNinjin_Pluralt
0x58D25172,KRko
0x0513D709,KrMisoTige
0x4BFA8C37,KrNatumeCha
0x68463893,KrNori
0x0036C220,KrRamen
0x0FBC9945,KrSoumen
0x3A37D1EB,KrTougarashi
0x96D7D904,Kyabia
0x4D11289A,KyuriNoKimuti
0xF3397F3F,L
0x6E44FB6D,L_ResidentList_00
0xF37E61BA,Labo00
0xCC4ED788,Lace00
0x8BDF40EF,Lace01
0x5F81E435,Lace02
0x6034BF04,Lace03
0x9F0C8B21,Lace04
0x9D5F9D4F,Lace05
0x0EF39CE8,LambLeg
0x681AE117,Large
0xE1437C77,Lasagna
0x1D034A45,LastBazaarPurchasedTime
0xCB8A4231,LastClockSnapshot
0x8ABB06BA,LastDonationGameTime
0x8ED540A2,LastEatId
0x85784011,LastEnterTime
0xE37C0CFA,LastFoodGiveTime
0x925DD7C3,LastGenerateTime
0xE6956817,LastIslandEditTime
0x2261558F,LastMiiTouchGameTime
0x2C02D495,LastNewsWatchedTime
0xD73851AB,LastObtainedSec
0xB9C4E881,LastPatGameTime
0x5A9C62DF,LastPenaltyTime
0xC67DC94C,LastPlayerBirthdayTime
0x5B0F64A0,LastRegionLanguageID
0x630B130E,LastSavePhotoTime
0xBEAE891A,LastTalkGameTime
0xCA86114F,LastTalkHistoryId
0x3BD8B0FC,LastTimeMii
0x24134987,LastTimeObject
0x3A1F77FF,LastUpdateTime
0xD5311674,LastWatchedTime
0x3F64ED8C,LDK00
0xBB4B5625,LDKFurnitureColorVariation
0x72E68205,LeadFocusToHome
0x3298A18C,LeadFocusToHomeAgain
0x7A9CD8DC,LeadFocusToHomeAgainLecture
0x1B9AD76D,LeadFocusToHomeLecture
0x49DE74A0,LeadingChat
0x149390F2,LeadingChatForOtherOnGroupAction
0x3A3FE3B2,LeadingChatForOtherOnSingleAction
0xF342DC3A,LeadingChatGroup
0x175C4723,LeadingChatKnow
0xCBCEBC10,LeadingChatKnowGroup
0x4155270F,LeadToFirstMeal
0x0D1833EF,LeadToFirstMealLecture
0xE308ED72,LectureIdValue
0x88C97877,LectureInfo
0x63A5D310,Left
0x3BAAF98D,LeftDoorKnob
0x8CC5C798,LeftForward
0x02DFF0EE,Lemonade
0x59E90C22,Lesson
0x195A67F5,Level
0x32B53ED4,Levelup
0xD8C650C8,LevelUp
0xC7381907,LevelUpGoods
0x83CF7B51,LevelUpHabit
0xD9F1DC56,LevelUpMoney
0x58C80B22,LevelUpPhrase
0x9726F0D2,LevelUpPresent
0x852DEE4E,LevelUpPresentBg
0xA20601F0,LevelUpPresentTrial
0xE5BF8170,LevelUpWord
0x56A21D8A,Liberation
0xA58F70D5,Liberation.ComeTrueCount
0x41E43C1E,Liberation.FountainEmotionBall
0xA4E65F79,Liberation.FountainLevel
0x95978FC5,Liberation.SeasonInfo
0xB91F5AB0,Liberation.SeasonInfo.SeasonIdValue
0xAAFC8AB8,Liberation.SeasonUnlockBeginTime
0x4451EE88,Liberation.WishInfo
0xE38C7611,Liberation.WishInfo.IsLiberated
0xC6C0F54A,Liberation.WishInfo.IsNew
0xF91E67BE,Liberation.WishInfo.WishIdValue
0x8ED44D32,LiberationSeasonUnlockBeginTime
0xE6CCC6C7,Licorice
0xF60566E3,LieOnAfSource
0xF7C3C8D5,LieOnBeachBed
0x1F8D0BDD,LieProne
0x1DD6C17C,LifeTimeNightOwl
0xC77D43E5,Light
0x01666931,LightBlue
0x2F3B7D03,LightBulb
0x4AC590CE,LightStick00
0xF5D60243,LightStick01
0xD6C9D1D6,LightStick02
0xF4C1C5DB,LightStick03
0x874D1143,LightStick04
0x139F1425,LightStick05
0x74D57F16,LightStick06
0x2BDFCC05,LightStick07
0xBBE31615,Like
0x8DFCC301,LikeWinkLeft
0x70308679,LikeWinkRight
0x85D77BA1,LimeGreen
0x08266F17,Line
0xB8F7ECBA,Linear
0xC362FFBA,LinkedMapId
0xEB0F7A36,Lion
0x7DE83628,Lip
0x9A1A29D2,LipImpassive
0xDD8AE662,LipSmile
0x11BE9C66,LipType
0x3EEA4032,ListenAlone
0x74FE3887,ListenAloneLecture
0x3885FA64,ListenCD
0xD1B01AD6,ListenCDHome
0x824C5167,ListenCDSea
0xB958CACD,ListenFirstDressUp
0x9A19552F,ListenFirstDressUpLecture
0xC8CB70F4,LiteGreeting
0xC1720EEA,LiteGreetingOneWard
0xD9CBD53F,LiveTogetherFailure
0xFB2B95B0,LiveTogetherFailureCount
0x6A47283B,LiveTogetherSuccess
0x1E9B2C06,LiveTogetherSuccessCount
0x9C031F08,Loading
0xDFA1AB5F,Lobster
0x15EC0299,LobsterRoll
0xE42A4329,Loc_Item_Wrist_L
0xE09070A9,Loc_Item_Wrist_R
0x182FD3DF,LocalUgcBc1
0x23962F36,LocalUgcBc3
0x4C27B02F,LocalUgcBc3_SRGB
0xFFFD3B86,LocalUgcRgba
0xCF0AA17F,Location
0x92E0C293,Locator
0xAFFF8AA5,Lock
0x44BC936A,LocoMoco
0x4F630692,Log00
0x6D6DEE79,Long
0xCFBF293C,Loofah
0x362D1F5F,LookAheadCue
0x6B9BA400,LookAheadDirection
0x9D349100,LookAround
0xF9BE465A,LookAt
0x1974D1B8,LookAtActorAndCameraCue
0xF14DF159,LookAtActorCue
0x666B87E6,LookAtCue
0xCCCBD8E4,LookAtCueEnd
0x45DDB0B2,LookDownOnly
0x40AD8C98,LookFacility
0x008622E5,LookFoodShop
0x3C9C77E8,LookHousePost
0x1C077282,LookMapObject
0x0EC5B586,LookReceiving
0x60DE6F1F,Loop
0x44417B56,Loud
0xC4688A8D,Loupe
0xF5EC587C,Lousy
0x9E51F787,LousyOM
0x79EBD341,Love
0xE5BC075E,LoveImagination_Sea_FadeOut
0xB7CE0C18,Lover
0xBCF86E65,Lover_Partner_NotFight
0xF6D9E3B6,LoverCount
0xD9E40095,Low
0xCE4FB6D2,Lower
0xB3ED42AB,LowerBoth
0x0D91960A,LowerCenter
0x3E2E5102,LowerLeft
0x549ACBDC,LowerRight
0x2F990B46,LowLand
0x73E760A0,LShape
0x87FFB809,LuckyCat
0x88FF029A,Lure
0xFF3CBACE,Lv1
0xC0953470,Lv2
0x7FF2072A,Lv3
0x973B0F86,Lv4
0xA2E9BF66,Lv5
0x7EBD87EF,LvUPGoods_ALL_House_DiningTable_raw
0xF907AC8B,LvUPGoods_ALL_House_LDKCarpet_raw
0x8B54B39A,LvUPGoods_ALL_House_Room_Chat_raw
0xABF69138,LvUPGoods_ALL_House_Room_NotChat_raw
0xF6AC359F,LvUPGoods_ALL_House_Room_raw
0xE10AE391,LvUPGoods_ALL_House_Sofa_raw
0xDB469CBF,LvUPGoods_ALL_Outdoor_Chat_raw
0x75D17337,LvUPGoods_ALL_Outdoor_NotChat_raw
0x04FCAFDC,LvUPGoods_Ballet_House_LDKCarpet_raw
0x0A5D938F,LvUPGoods_Ballet_House_Room_raw
0x483F5677,LvUPGoods_Ballet_Outdoor_raw
0x92F2F5EC,LvUPGoods_BlowBubble_Outdoor_raw
0xD8ECA018,LvUPGoods_Camera
0xE4D1E8E9,LvUPGoods_Camera_House_LDKCarpet_raw
0xB6B4B3C5,LvUPGoods_Camera_House_raw
0x2415B69A,LvUPGoods_Camera_House_Room_raw
0x5B264DDE,LvUPGoods_Camera_Outdoor_raw
0x95186416,LvUPGoods_Catchball_r
0x895E4F43,LvUPGoods_Guitar_Here_raw
0x0550160E,LvUPGoods_Guitar_House_LDKCarpet_raw
0x2ACECE4C,LvUPGoods_Guitar_House_Room_Chat_raw
0x19D1C066,LvUPGoods_Guitar_House_Room_NotChat_raw
0x5899A045,LvUPGoods_Guitar_House_Room_raw
0x2975C094,LvUPGoods_Guitar_Play_Outdoor
0x9B8B2486,LvUPGoods_Guitar_Show_Outdoor
0xCF6C938F,LvUPGoods_jogging
0x91C6ACFF,LvUPGoods_Jogging_raw
0xABF086AE,LvUPGoods_Karate_Here_raw
0x4A715A7E,LvUPGoods_Karate_House_LDKCarpet_raw
0x88B0BCA0,LvUPGoods_Karate_House_Room_raw
0x5AE43BCD,LvUPGoods_Karate_Outdoor_raw
0x655F6676,LvUPGoods_Knitting_House_Sofa_raw
0xBB9C0345,LvUPGoods_Knitting_Outdoor_raw
0x5D79217D,LvUPGoods_Maracas_Grouping
0xAFC19B61,LvUPGoods_Maracas_Here_raw
0xE83591A3,LvUPGoods_Maracas_House_LDKCarpet_raw
0x48D0A1E8,LvUPGoods_Maracas_House_raw
0x6F8ED874,LvUPGoods_Maracas_House_Room_raw
0x70459758,LvUPGoods_Maracas_Outdoor_raw
0x88875CD5,LvUPGoods_NotePC_Floor_Outdoor
0x2ADAEC46,LvUPGoods_NotePC_House_DiningTable_raw
0x119F0B08,LvUPGoods_NotePC_House_LDKCarpet_raw
0xBB71E1B7,LvUPGoods_NotePC_House_Room_raw
0x040563AE,LvUPGoods_NotePC_Sitting_Outdoor
0x450FA3D8,LvUPGoods_ReplicaSword_House_LDKCarpet_raw
0x9F159DFD,LvUPGoods_ReplicaSword_House_Room_raw
0x33A1C767,LvUPGoods_ReplicaSword_Outdoor_raw
0x38872AD7,LvUPGoods_Soccer
0x834AB892,LvUPGoods_Soccer_raw
0x6660E14E,LvUPGoods_StreetDance_House_LDKCarpet_raw
0xA5365942,LvUPGoods_StreetDance_House_Room_raw
0xA670BE18,LvUPGoods_StreetDance_Outdoor_raw
0x14BD3B11,LvUPGoods_Training_Dumbell_Outdoor
0x9C0EBA93,LvUPGoods_Training_House_LDKCarpet_raw
0xA353E48E,LvUPGoods_Training_House_Room_raw
0xC86E523C,LvUPGoods_Training_Outdoor_raw
0xC2842AE9,LvUPGoods_Training_PushUpSitUp_Outdoor
0x1EAE2924,LvUPGoods_Yoga_House_LDKCarpet_raw
0x967DD130,LvUPGoods_Yoga_House_Room_raw
0xED8FCF2E,LvUPGoods_Yoga_Outdoor_raw
0x871EF719,Lying
0xEECCF942,LyingOnRoomBedAndSleeping
0x0612876A,M
0x72E9DC64,MaboTofu
0xDB0CD440,Macaron
0x8E223DEC,MacaroniAndCheese
0x29D70F49,MagnifyingGlass
0x577CEA6E,MagretDeCanard
0xDA84CE9D,MahjongTile
0x1B6CE343,Main
0xCEAD8B98,MakadamiaNuts
0xE04E0089,MakeLower
0x6C59A3D4,MakeupBox
0xE775CB20,MakeUpper
0x139919CE,Making
0xF776D765,Makuwauri
0x0DDCBE76,Male
0x117DD54E,MaleFemale
0xB927266B,Mango
0x7308F11A,Mannequin
0x0788DF0B,Manual
0x441C30DF,Map
0xBE4ECAD8,MapDistantView
0x861CD88C,MapFloor
0xD502DBFD,MapGrid
0xB09920AF,MapGrid.GridX
0x2F82CA79,MapGrid.GridX.GridZ
0x78E32E1C,MapGrid.GridX.GridZ.FloorKeyHash
0x6B552914,MapGrid.GridX.GridZ.UgcIndex
0x629B3C7A,MapId
0x7337353D,MapleTaffy
0x3E8A3621,MapLink
0x5BA8753F,MapObject
0x724D5B50,MapObject.ActorKey
0x80C93D98,MapObject.Location
0xB3AB615B,MapObject.Location.GridPosX
0x97825020,MapObject.Location.GridPosY
0xF7FA6BB1,MapObject.MapLink
0xEE0B27EC,MapObject.MapLink.LinkedMapId
0x1614CEB9,MapObject.MapObjectMisc
0x9461104D,MapObject.MapObjectMisc.AddGameTime
0xB558468C,MapObject.MapObjectMisc.RotY
0x26AFE578,MapObject.UgcObje
0x091956DB,MapObject.UgcObje.UgcExteriorId
0x3C00DB6C,MapObject.UgcObje.UgcId
0xA18D454E,MapObjectFacility_Name
0x8D2A5081,MapObjectId
0xA2730DAE,MapObjectLarge
0xBBBB0BE3,MapObjectMisc
0xE44C0447,MapObjectNewAddTime
0xD2113C3E,MapObjectObj_Name
0x612E77B5,MapObjectRoom
0x222E6364,MapObjectSnapshot
0xEA3A2E82,MapObjectSytem
0xB959D9DF,MapObjectToMii
0xFBB15CA8,MapSea
0xAE543C25,MapShape
0xCD57C908,Maracas
0x5BF255B8,Maracas_Use_DrinkCan_Left
0x2F966C0A,Maracas_Use_DrinkCan_Right
0xECD17109,Maracas_Use_DrinkCan1_Left
0x13636507,Maracas_Use_DrinkCan1_Right
0xE24620DC,Maracas_Use_DrinkCan2_Left
0x33B14D4D,Maracas_Use_DrinkCan2_Right
0xA6C61D5B,Maracas_Use_DrinkCan3_Left
0x0CBB3BEB,Maracas_Use_DrinkCan3_Right
0x1AC94C71,Maracas_Use_DrinkCan4_Left
0x57978AB0,Maracas_Use_DrinkCan4_Right
0x9BB5744A,Maracas_Use_DrinkCan5_Left
0x760E83AE,Maracas_Use_DrinkCan5_Right
0xE442B833,Maracas_Use_Left
0x839A64D6,Maracas_Use_Right
0xA25779BB,MaracasCan
0xA153E4B6,MaracasPlasticbottle
0xC44CC500,MaracasSchool
0xC922ABBD,MaracasSchoolHere
0x574C4A84,MaracasSchoolLDK
0x9A4573A5,MaracasSchoolMyRoom
0x40B8EF53,MaracasSession
0xC2CC373E,MaracasSessionHere
0x79E51149,MaracasSessionLDK
0x4EF7897E,MaracasSessionMyRoom
0x2D05A563,Marble
0xFF2D52DF,Marble00
0x8AC72CC7,Marble01
0xDBBEF421,Marionette
0x11473A98,Market
0xF73460C1,Market_AllSpace
0xE38856BE,Market00
0xCF3077A5,MarketCoordinateInfo
0xF3FCC2C5,MarketFoodStringId
0x0EEA4197,MarketUpdateInfo
0x879F3D25,MartianStone
0x9CA13E19,MarzipanFruit
0x9380E4F6,MashedPotato
0xFDEF232F,Mask
0x9FCB2A79,Master
0xADB3C8FF,MasterFinishAfterCoreAct
0xD5195E02,MasterFinishWithoutCoreAct
0x3F66F936,Matcha
0x3913209D,Material
0x58AC7AAC,MaterialTexScale
0x85DB1914,Matsutake
0xDF8FBC76,Mattari
0x0152954D,Matte
0x3EFA05CD,Max4_Type0
0x56580108,Max8_Type0
0xF19B312E,Meal_Table
0xA7F24E3E,Meat
0x73423706,Meatball
0x050B43D1,Meatsource
0x0CA68011,MedamaYaki
0x3D3AAC6A,Medium
0xF3B444A6,MelanzaneAllaParmigiana
0x1DDB289D,Melon
0x2E5FBA8E,Memo_Use_Both
0x56132A66,Men
0xAC1DE8AC,Mentaiko
0xE733A2E9,MenuBack
0x48BB0B43,Meramera
0x4EC04317,MessageBottle
0x12B19258,MessageGame
0x7E2CA3F4,MessageGameMany
0x7FD97E51,Metal
0xDB2CB0E4,Meter
0x6B10D8AC,Mid
0xB6A1CCDF,Middle
0x444FFF10,MiddleBoth
0xA5C801E3,MiddleCenter
0x1E4CE47D,MiddleLeft
0x2BE4A44D,MiddleRight
0x079441F4,Midnight
0x5917A80C,Mii
0x5600BA3B,Mii_Head_LookIKVariation
0x90BF4891,Mii_LowInterest_LookIKVariation
0xE8272E30,Mii_Normal_LookIKVariation
0xA57A1E48,Mii_Spine_LookIKVariation
0x4F38B04B,Mii.Belongings
0x84824827,Mii.Belongings.ClothOwnInfo
0x89CE9150,Mii.Belongings.CoordinateOwnInfo
0xF580D0F4,Mii.Belongings.ExteriorNextEmotionBallTime
0xB5B1C20B,Mii.Belongings.GoodsOwnInfoSlot
0x48C3881A,Mii.Belongings.GoodsOwnInfoSlot.GetTime
0xE3D6005E,Mii.Belongings.GoodsOwnInfoSlot.GoodsStringId
0x2115AFB6,Mii.Belongings.GoodsOwnInfoSlot.UgcGoodsIndex
0x2166826B,Mii.Belongings.HabitOwnInfo
0x519A1D11,Mii.Belongings.HabitOwnInfo.BlinkLot
0x43C41D5B,Mii.Belongings.HabitOwnInfo.BlinkLot.IsChecked
0x8983D387,Mii.Belongings.HabitOwnInfo.BlinkLot.IsOwn
0x3E182162,Mii.Belongings.HabitOwnInfo.BlinkLot.State
0xCFDB0F5F,Mii.Belongings.HabitOwnInfo.BreakGas
0x20CCEECE,Mii.Belongings.HabitOwnInfo.BreakGas.IsChecked
0xBBE78775,Mii.Belongings.HabitOwnInfo.BreakGas.IsOwn
0x13DE36B3,Mii.Belongings.HabitOwnInfo.BreakGas.State
0x2D0F07D5,Mii.Belongings.HabitOwnInfo.ChangeCloth
0xD63C1381,Mii.Belongings.HabitOwnInfo.ChangeCloth.IsChecked
0x66E29006,Mii.Belongings.HabitOwnInfo.ChangeCloth.IsOwn
0x3AE4050E,Mii.Belongings.HabitOwnInfo.ChangeCloth.State
0x3D957EBB,Mii.Belongings.HabitOwnInfo.Chicken
0x5C89D8BE,Mii.Belongings.HabitOwnInfo.Chicken.IsChecked
0x4F90BD07,Mii.Belongings.HabitOwnInfo.Chicken.IsOwn
0xB8228AB9,Mii.Belongings.HabitOwnInfo.Chicken.State
0x8BEFF2A6,Mii.Belongings.HabitOwnInfo.EatCarefully
0xC3F4DDBC,Mii.Belongings.HabitOwnInfo.EatCarefully.IsChecked
0xD7552023,Mii.Belongings.HabitOwnInfo.EatCarefully.IsOwn
0x5100BCC0,Mii.Belongings.HabitOwnInfo.EatCarefully.State
0x93689E8D,Mii.Belongings.HabitOwnInfo.EatCrisp
0x0C7BF8A1,Mii.Belongings.HabitOwnInfo.EatCrisp.IsChecked
0xDB450022,Mii.Belongings.HabitOwnInfo.EatCrisp.IsOwn
0xBC5A7541,Mii.Belongings.HabitOwnInfo.EatCrisp.State
0xE955124B,Mii.Belongings.HabitOwnInfo.EatCute
0x49FA3488,Mii.Belongings.HabitOwnInfo.EatCute.IsChecked
0x9DE169D5,Mii.Belongings.HabitOwnInfo.EatCute.IsOwn
0x61BDD48F,Mii.Belongings.HabitOwnInfo.EatCute.State
0x904EB6F5,Mii.Belongings.HabitOwnInfo.EatElegantly
0x46174393,Mii.Belongings.HabitOwnInfo.EatElegantly.IsChecked
0xF038D194,Mii.Belongings.HabitOwnInfo.EatElegantly.IsOwn
0x5996017F,Mii.Belongings.HabitOwnInfo.EatElegantly.State
0xDA78513D,Mii.Belongings.HabitOwnInfo.EatMouthful
0xB14BE88F,Mii.Belongings.HabitOwnInfo.EatMouthful.IsChecked
0x24957221,Mii.Belongings.HabitOwnInfo.EatMouthful.IsOwn
0x36D3A6A0,Mii.Belongings.HabitOwnInfo.EatMouthful.State
0x3A9229B4,Mii.Belongings.HabitOwnInfo.EatSecretly
0xC09C0386,Mii.Belongings.HabitOwnInfo.EatSecretly.IsChecked
0x1F7F63AB,Mii.Belongings.HabitOwnInfo.EatSecretly.IsOwn
0xA2D9C3BA,Mii.Belongings.HabitOwnInfo.EatSecretly.State
0x09B3F168,Mii.Belongings.HabitOwnInfo.EatSmell
0xB33F0F1C,Mii.Belongings.HabitOwnInfo.EatSmell.IsChecked
0x017AFEBB,Mii.Belongings.HabitOwnInfo.EatSmell.IsOwn
0x91D0B7C6,Mii.Belongings.HabitOwnInfo.EatSmell.State
0x9B415EDF,Mii.Belongings.HabitOwnInfo.EatWild
0x0B95831E,Mii.Belongings.HabitOwnInfo.EatWild.IsChecked
0x9F73E5C9,Mii.Belongings.HabitOwnInfo.EatWild.IsOwn
0x5EC85FAA,Mii.Belongings.HabitOwnInfo.EatWild.State
0x49F9AF72,Mii.Belongings.HabitOwnInfo.ExpressionLess
0xBD3A2655,Mii.Belongings.HabitOwnInfo.ExpressionLess.IsChecked
0x3C7ED87D,Mii.Belongings.HabitOwnInfo.ExpressionLess.IsOwn
0xD6661108,Mii.Belongings.HabitOwnInfo.ExpressionLess.State
0x761BFFE4,Mii.Belongings.HabitOwnInfo.FaceBliss
0x59CC7A99,Mii.Belongings.HabitOwnInfo.FaceBliss.IsChecked
0x9303258E,Mii.Belongings.HabitOwnInfo.FaceBliss.IsOwn
0x2DF14F78,Mii.Belongings.HabitOwnInfo.FaceBliss.State
0xEB2DA4EB,Mii.Belongings.HabitOwnInfo.FaceCloseEyes
0x31697A11,Mii.Belongings.HabitOwnInfo.FaceCloseEyes.IsChecked
0x0FA98D6F,Mii.Belongings.HabitOwnInfo.FaceCloseEyes.IsOwn
0xE8AC5272,Mii.Belongings.HabitOwnInfo.FaceCloseEyes.State
0x0A753E99,Mii.Belongings.HabitOwnInfo.FaceLousy
0x127BFB12,Mii.Belongings.HabitOwnInfo.FaceLousy.IsChecked
0x93D996DA,Mii.Belongings.HabitOwnInfo.FaceLousy.IsOwn
0x45709D00,Mii.Belongings.HabitOwnInfo.FaceLousy.State
0x085AA5D8,Mii.Belongings.HabitOwnInfo.FaceOpenEyes
0xF3B92C68,Mii.Belongings.HabitOwnInfo.FaceOpenEyes.IsChecked
0xF33CB427,Mii.Belongings.HabitOwnInfo.FaceOpenEyes.IsOwn
0x13364A8B,Mii.Belongings.HabitOwnInfo.FaceOpenEyes.State
0xE545A456,Mii.Belongings.HabitOwnInfo.FaceRaiseEyebrows
0x102D6F60,Mii.Belongings.HabitOwnInfo.FaceRaiseEyebrows.IsChecked
0x78F22336,Mii.Belongings.HabitOwnInfo.FaceRaiseEyebrows.IsOwn
0x6C993313,Mii.Belongings.HabitOwnInfo.FaceRaiseEyebrows.State
0x94970087,Mii.Belongings.HabitOwnInfo.FaceSmile
0xCD07C437,Mii.Belongings.HabitOwnInfo.FaceSmile.IsChecked
